month,region,bu,product_line,segment,metric,actual,plan,prior,currency
2024-10,NA,Core,Alpha,Enterprise,opex,191783.38,192623.59,175311.34,USD
2024-10,NA,Core,Beta,SMB,opex,496646.53,498822.35,490834.95,USD
2024-10,NA,Core,Beta,MidMarket,opex,463925.58,465958.05,454740.22,USD
2024-10,NA,Core,Beta,Enterprise,opex,252395.46,253501.2,290407.61,USD
2024-10,NA,Core,Gamma,SMB,opex,305975.44,307315.92,305532.81,USD
2024-10,NA,Core,Gamma,MidMarket,opex,255157.78,256275.63,221870.82,USD
2024-10,NA,Core,Gamma,Enterprise,opex,145767.23,146405.84,121928.73,USD
2024-10,NA,Core,ServicesPlus,SMB,opex,258146.0,259276.95,228438.65,USD
2024-10,NA,Core,ServicesPlus,MidMarket,opex,220933.04,221900.95,186256.72,USD
2024-10,NA,Core,ServicesPlus,Enterprise,opex,93185.9,93594.15,122055.86,USD
2024-10,NA,Growth,Alpha,SMB,opex,328573.49,332849.1,301524.85,USD
2024-10,NA,Growth,Alpha,MidMarket,opex,274428.94,277999.98,303259.69,USD
2024-10,NA,Growth,Alpha,Enterprise,opex,166118.19,168279.83,162409.84,USD
2024-10,NA,Growth,Beta,SMB,opex,806696.39,817193.64,693857.1,USD
2024-10,NA,Growth,Beta,MidMarket,opex,633905.7,642154.48,623722.84,USD
2024-10,NA,Growth,Beta,Enterprise,opex,391427.61,396521.11,392373.77,USD
2024-10,NA,Growth,Gamma,SMB,opex,731018.49,740530.96,790345.94,USD
2024-10,NA,Growth,Gamma,MidMarket,opex,551036.62,558207.05,651732.82,USD
2024-10,NA,Growth,Gamma,Enterprise,opex,358066.84,362726.23,384718.66,USD
2024-10,NA,Growth,ServicesPlus,SMB,opex,209862.26,212593.12,222654.8,USD
2024-10,NA,Growth,ServicesPlus,MidMarket,opex,183710.83,186101.39,193769.44,USD
2024-10,NA,Growth,ServicesPlus,Enterprise,opex,115855.53,117363.11,111091.23,USD
2024-10,NA,Services,Alpha,SMB,opex,178224.49,176785.15,170764.72,USD
2024-10,NA,Services,Alpha,MidMarket,opex,173717.4,172314.46,136604.71,USD
2024-10,NA,Services,Alpha,Enterprise,opex,80656.09,80004.71,78065.56,USD
2024-10,NA,Services,Beta,SMB,opex,404034.91,400771.91,394970.82,USD
2024-10,NA,Services,Beta,MidMarket,opex,336867.3,334146.75,337708.02,USD
2024-10,NA,Services,Beta,Enterprise,opex,192955.35,191397.03,185648.29,USD
2024-10,NA,Services,Gamma,SMB,opex,326175.16,323540.95,310239.5,USD
2024-10,NA,Services,Gamma,MidMarket,opex,261957.23,259841.66,266282.64,USD
2024-10,NA,Services,Gamma,Enterprise,opex,137079.93,135972.86,160110.14,USD
2024-10,NA,Services,ServicesPlus,SMB,opex,180096.43,178641.96,198091.62,USD
2024-10,NA,Services,ServicesPlus,MidMarket,opex,183175.93,181696.6,140861.17,USD
2024-10,NA,Services,ServicesPlus,Enterprise,opex,76382.84,75765.96,103262.02,USD
2024-10,EMEA,Core,Alpha,SMB,opex,448968.23,423992.47,417362.58,USD
2024-10,EMEA,Core,Alpha,MidMarket,opex,322336.14,304404.83,387779.59,USD
2024-10,EMEA,Core,Alpha,Enterprise,opex,211951.5,200160.8,203271.28,USD
2024-10,EMEA,Core,Beta,SMB,opex,280024.28,264446.74,317196.48,USD
2024-10,EMEA,Core,Beta,MidMarket,opex,237560.39,224345.09,224266.3,USD
2024-10,EMEA,Core,Beta,Enterprise,opex,179798.17,169796.14,131532.74,USD
2024-10,EMEA,Core,Gamma,SMB,opex,512599.72,484084.19,512125.82,USD
2024-10,EMEA,Core,Gamma,MidMarket,opex,424389.36,400780.9,380930.82,USD
2024-10,EMEA,Core,Gamma,Enterprise,opex,257203.5,242895.46,232996.1,USD
2024-10,EMEA,Core,ServicesPlus,SMB,opex,297565.09,281011.77,260836.58,USD
2024-10,EMEA,Core,ServicesPlus,MidMarket,opex,250779.24,236828.58,232276.39,USD
2024-10,EMEA,Core,ServicesPlus,Enterprise,opex,121872.72,115093.03,156689.47,USD
2024-10,EMEA,Growth,Alpha,SMB,opex,528513.36,523849.78,533027.87,USD
2024-10,EMEA,Growth,Alpha,MidMarket,opex,375788.49,372472.55,373902.94,USD
2024-10,EMEA,Growth,Alpha,Enterprise,opex,223206.98,221237.41,264015.09,USD
2024-10,EMEA,Growth,Beta,SMB,opex,342599.98,339576.89,341797.5,USD
2024-10,EMEA,Growth,Beta,MidMarket,opex,239129.82,237019.75,297298.16,USD
2024-10,EMEA,Growth,Beta,Enterprise,opex,178430.04,176855.58,147404.62,USD
2024-10,EMEA,Growth,Gamma,SMB,opex,740050.08,733519.91,730377.95,USD
2024-10,EMEA,Growth,Gamma,MidMarket,opex,546166.2,541346.85,630658.76,USD
2024-10,EMEA,Growth,Gamma,Enterprise,opex,346879.44,343818.59,364006.42,USD
2024-10,EMEA,Growth,ServicesPlus,SMB,opex,562656.23,557691.37,692229.6,USD
2024-10,EMEA,Growth,ServicesPlus,MidMarket,opex,463910.8,459817.27,480801.28,USD
2024-10,EMEA,Growth,ServicesPlus,Enterprise,opex,308032.11,305314.05,314692.69,USD
2024-10,EMEA,Services,Alpha,SMB,opex,345226.57,345829.81,304821.14,USD
2024-10,EMEA,Services,Alpha,MidMarket,opex,237831.01,238246.58,244667.1,USD
2024-10,EMEA,Services,Alpha,Enterprise,opex,158478.5,158755.42,128862.03,USD
2024-10,EMEA,Services,Beta,SMB,opex,337443.53,338033.16,353317.85,USD
2024-10,EMEA,Services,Beta,MidMarket,opex,257785.15,258235.59,304683.37,USD
2024-10,EMEA,Services,Beta,Enterprise,opex,167281.65,167573.95,187389.31,USD
2024-10,EMEA,Services,Gamma,SMB,opex,253855.51,254299.08,279038.69,USD
2024-10,EMEA,Services,Gamma,MidMarket,opex,242173.03,242596.19,260440.29,USD
2024-10,EMEA,Services,Gamma,Enterprise,opex,158066.27,158342.47,162801.49,USD
2024-10,EMEA,Services,ServicesPlus,SMB,opex,151960.3,152225.83,146849.58,USD
2024-10,EMEA,Services,ServicesPlus,MidMarket,opex,126585.71,126806.9,125176.86,USD
2024-10,EMEA,Services,ServicesPlus,Enterprise,opex,69813.02,69935.01,75240.88,USD
2024-10,APAC,Core,Alpha,SMB,opex,207192.74,209205.19,230350.65,USD
2024-10,APAC,Core,Alpha,MidMarket,opex,201972.77,203934.51,176263.09,USD
2024-10,APAC,Core,Alpha,Enterprise,opex,97473.73,98420.48,96493.69,USD
2024-10,APAC,Core,Beta,SMB,opex,499088.87,503936.48,469398.92,USD
2024-10,APAC,Core,Beta,MidMarket,opex,466066.69,470593.56,442394.12,USD
2024-10,APAC,Core,Beta,Enterprise,opex,240114.33,242446.54,301285.17,USD
2024-10,APAC,Core,Gamma,SMB,opex,277681.75,280378.85,255212.49,USD
2024-10,APAC,Core,Gamma,MidMarket,opex,218430.94,220552.54,218903.55,USD
2024-10,APAC,Core,Gamma,Enterprise,opex,119842.01,121006.02,123168.65,USD
2024-10,APAC,Core,ServicesPlus,SMB,opex,451038.83,455419.73,455108.37,USD
2024-10,APAC,Core,ServicesPlus,MidMarket,opex,359609.25,363102.11,419371.37,USD
2024-10,APAC,Core,ServicesPlus,Enterprise,opex,177123.59,178843.98,270353.67,USD
2024-10,APAC,Growth,Alpha,SMB,opex,345934.38,343395.62,341088.31,USD
2024-10,APAC,Growth,Alpha,MidMarket,opex,279262.68,277213.21,295782.08,USD
2024-10,APAC,Growth,Alpha,Enterprise,opex,172798.92,171530.78,203965.09,USD
2024-10,APAC,Growth,Beta,SMB,opex,488449.48,484864.82,458887.24,USD
2024-10,APAC,Growth,Beta,MidMarket,opex,385032.67,382206.96,445344.79,USD
2024-10,APAC,Growth,Beta,Enterprise,opex,254256.57,252390.62,205963.5,USD
2024-10,APAC,Growth,Gamma,SMB,opex,743801.65,738342.99,796281.19,USD
2024-10,APAC,Growth,Gamma,MidMarket,opex,538864.37,534909.72,523840.93,USD
2024-10,APAC,Growth,Gamma,Enterprise,opex,353129.16,350537.6,343925.52,USD
2024-10,APAC,Growth,ServicesPlus,SMB,opex,511917.42,508160.53,584309.8,USD
2024-10,APAC,Growth,ServicesPlus,MidMarket,opex,509546.31,505806.83,539860.07,USD
2024-10,APAC,Growth,ServicesPlus,Enterprise,opex,265105.91,263160.33,284758.39,USD
2024-10,APAC,Services,Alpha,SMB,opex,293660.0,306548.33,317627.23,USD
2024-10,APAC,Services,Alpha,MidMarket,opex,254200.86,265357.38,269279.52,USD
2024-10,APAC,Services,Alpha,Enterprise,opex,175423.62,183122.72,142288.79,USD
2024-10,APAC,Services,Beta,SMB,opex,237980.73,248425.38,240639.12,USD
2024-10,APAC,Services,Beta,MidMarket,opex,188656.93,196936.82,189438.95,USD
2024-10,APAC,Services,Beta,Enterprise,opex,129135.97,134803.57,129035.92,USD
2024-10,APAC,Services,Gamma,SMB,opex,205948.44,214987.23,314506.24,USD
2024-10,APAC,Services,Gamma,MidMarket,opex,213545.03,222917.22,226278.15,USD
2024-10,APAC,Services,Gamma,Enterprise,opex,139206.39,145315.96,140499.93,USD
2024-10,APAC,Services,ServicesPlus,SMB,opex,226745.39,236696.93,229819.78,USD
2024-10,APAC,Services,ServicesPlus,MidMarket,opex,227133.35,237101.92,176293.48,USD
2024-10,APAC,Services,ServicesPlus,Enterprise,opex,113677.4,118666.54,104670.76,USD
2025-03,NA,Core,Alpha,SMB,opex,370626.45,374130.49,399894.64,USD
2025-03,NA,Core,Alpha,MidMarket,opex,266046.52,268561.82,309344.8,USD
2025-03,NA,Core,Alpha,Enterprise,opex,176871.7,178543.91,175623.84,USD
2025-03,NA,Core,Beta,SMB,opex,565223.87,570567.71,618068.48,USD
2025-03,NA,Core,Beta,MidMarket,opex,386784.14,390440.94,393756.77,USD
2025-03,NA,Core,Beta,Enterprise,opex,266027.56,268542.68,249302.12,USD
2025-03,NA,Core,Gamma,SMB,opex,314864.27,317841.11,309437.94,USD
2025-03,NA,Core,Gamma,MidMarket,opex,259389.52,261841.89,207071.4,USD
2025-03,NA,Core,Gamma,Enterprise,opex,160853.97,162374.74,152905.81,USD
2025-03,NA,Core,ServicesPlus,SMB,opex,240536.77,242810.9,257613.98,USD
2025-03,NA,Core,ServicesPlus,MidMarket,opex,216347.76,218393.2,177422.16,USD
2025-03,NA,Core,ServicesPlus,Enterprise,opex,127782.51,128990.61,142728.68,USD
2025-03,NA,Growth,Alpha,SMB,opex,327504.98,335972.96,307918.94,USD
2025-03,NA,Growth,Alpha,MidMarket,opex,266578.93,273471.6,283166.69,USD
2025-03,NA,Growth,Alpha,Enterprise,opex,147937.03,151762.09,176859.35,USD
2025-03,NA,Growth,Beta,SMB,opex,820670.93,841890.21,764510.58,USD
2025-03,NA,Growth,Beta,MidMarket,opex,626473.4,642671.5,632429.39,USD
2025-03,NA,Growth,Beta,Enterprise,opex,397408.55,407683.95,371184.21,USD
2025-03,NA,Growth,Gamma,SMB,opex,694715.97,712678.56,662420.58,USD
2025-03,NA,Growth,Gamma,MidMarket,opex,579965.97,594961.58,566354.32,USD
2025-03,NA,Growth,Gamma,Enterprise,opex,375692.05,385405.95,364409.84,USD
2025-03,NA,Growth,ServicesPlus,SMB,opex,198885.52,204027.91,237757.75,USD
2025-03,NA,Growth,ServicesPlus,MidMarket,opex,193387.1,198387.32,199719.61,USD
2025-03,NA,Growth,ServicesPlus,Enterprise,opex,111327.87,114206.37,116595.6,USD
2025-03,NA,Services,Alpha,SMB,opex,163650.61,165120.07,150157.58,USD
2025-03,NA,Services,Alpha,MidMarket,opex,141798.71,143071.96,129558.55,USD
2025-03,NA,Services,Alpha,Enterprise,opex,80064.98,80783.91,71810.84,USD
2025-03,NA,Services,Beta,SMB,opex,439713.19,443661.5,427073.61,USD
2025-03,NA,Services,Beta,MidMarket,opex,331128.49,334101.79,303321.73,USD
2025-03,NA,Services,Beta,Enterprise,opex,207544.84,209408.44,182923.76,USD
2025-03,NA,Services,Gamma,SMB,opex,273786.32,276244.72,337384.17,USD
2025-03,NA,Services,Gamma,MidMarket,opex,258243.7,260562.54,244223.65,USD
2025-03,NA,Services,Gamma,Enterprise,opex,157212.83,158624.49,165799.65,USD
2025-03,NA,Services,ServicesPlus,SMB,opex,200563.87,202364.79,189114.91,USD
2025-03,NA,Services,ServicesPlus,MidMarket,opex,162062.47,163517.68,175343.11,USD
2025-03,NA,Services,ServicesPlus,Enterprise,opex,98929.82,99818.13,89153.37,USD
2025-03,EMEA,Core,Alpha,SMB,opex,420404.06,411248.32,473537.62,USD
2025-03,EMEA,Core,Alpha,MidMarket,opex,334760.81,327470.24,346025.51,USD
2025-03,EMEA,Core,Alpha,Enterprise,opex,209507.4,204944.66,226769.85,USD
2025-03,EMEA,Core,Beta,SMB,opex,265955.96,260163.86,252076.56,USD
2025-03,EMEA,Core,Beta,MidMarket,opex,222266.91,217426.28,224292.06,USD
2025-03,EMEA,Core,Beta,Enterprise,opex,152683.45,149358.24,125649.09,USD
2025-03,EMEA,Core,Gamma,SMB,opex,521093.37,509744.77,476332.98,USD
2025-03,EMEA,Core,Gamma,MidMarket,opex,416157.89,407094.62,399115.33,USD
2025-03,EMEA,Core,Gamma,Enterprise,opex,256545.07,250957.92,244957.32,USD
2025-03,EMEA,Core,ServicesPlus,SMB,opex,280693.06,274580.01,281476.8,USD
2025-03,EMEA,Core,ServicesPlus,MidMarket,opex,237505.36,232332.87,229584.25,USD
2025-03,EMEA,Core,ServicesPlus,Enterprise,opex,140784.29,137718.23,130285.22,USD
2025-03,EMEA,Growth,Alpha,SMB,opex,486736.63,479353.93,492397.33,USD
2025-03,EMEA,Growth,Alpha,MidMarket,opex,421667.2,415271.45,414791.09,USD
2025-03,EMEA,Growth,Alpha,Enterprise,opex,243036.57,239350.25,221724.23,USD
2025-03,EMEA,Growth,Beta,SMB,opex,311765.64,307036.86,306041.08,USD
2025-03,EMEA,Growth,Beta,MidMarket,opex,305857.47,301218.3,269634.74,USD
2025-03,EMEA,Growth,Beta,Enterprise,opex,156320.33,153949.3,169711.57,USD
2025-03,EMEA,Growth,Gamma,SMB,opex,763830.42,752244.83,767617.78,USD
2025-03,EMEA,Growth,Gamma,MidMarket,opex,615524.35,606188.23,583266.49,USD
2025-03,EMEA,Growth,Gamma,Enterprise,opex,395300.03,389304.21,337834.91,USD
2025-03,EMEA,Growth,ServicesPlus,SMB,opex,536354.12,528218.83,581988.7,USD
2025-03,EMEA,Growth,ServicesPlus,MidMarket,opex,466273.17,459200.85,501468.51,USD
2025-03,EMEA,Growth,ServicesPlus,Enterprise,opex,235352.71,231782.94,269910.06,USD
2025-03,EMEA,Services,Alpha,SMB,opex,310828.18,307193.87,316956.49,USD
2025-03,EMEA,Services,Alpha,MidMarket,opex,275098.99,271882.44,227723.55,USD
2025-03,EMEA,Services,Alpha,Enterprise,opex,156243.06,154416.21,147199.73,USD
2025-03,EMEA,Services,Beta,SMB,opex,369373.17,365054.33,305356.52,USD
2025-03,EMEA,Services,Beta,MidMarket,opex,269314.95,266166.02,254435.52,USD
2025-03,EMEA,Services,Beta,Enterprise,opex,171755.81,169747.58,161425.54,USD
2025-03,EMEA,Services,Gamma,SMB,opex,297221.65,293746.43,265127.44,USD
2025-03,EMEA,Services,Gamma,MidMarket,opex,246196.76,243318.14,282351.38,USD
2025-03,EMEA,Services,Gamma,Enterprise,opex,165046.59,163116.8,175332.32,USD
2025-03,EMEA,Services,ServicesPlus,SMB,opex,127921.14,126425.44,116144.71,USD
2025-03,EMEA,Services,ServicesPlus,MidMarket,opex,113088.82,111766.54,122994.71,USD
2025-03,EMEA,Services,ServicesPlus,Enterprise,opex,65208.63,64446.19,74296.84,USD
2025-03,APAC,Core,Alpha,SMB,opex,228747.75,224453.96,205120.25,USD
2025-03,APAC,Core,Alpha,MidMarket,opex,187396.93,183879.33,172762.15,USD
2025-03,APAC,Core,Alpha,Enterprise,opex,93019.53,91273.48,102868.56,USD
2025-03,APAC,Core,Beta,SMB,opex,472431.95,463564.0,507237.13,USD
2025-03,APAC,Core,Beta,MidMarket,opex,463423.95,454725.08,428747.77,USD
2025-03,APAC,Core,Beta,Enterprise,opex,250256.63,245559.1,225916.65,USD
2025-03,APAC,Core,Gamma,SMB,opex,263019.32,258082.22,247870.56,USD
2025-03,APAC,Core,Gamma,MidMarket,opex,203547.1,199726.34,179589.27,USD
2025-03,APAC,Core,Gamma,Enterprise,opex,145495.0,142763.94,144490.38,USD
2025-03,APAC,Core,ServicesPlus,SMB,opex,491658.28,482429.43,530990.07,USD
2025-03,APAC,Core,ServicesPlus,MidMarket,opex,423326.16,415379.96,412709.72,USD
2025-03,APAC,Core,ServicesPlus,Enterprise,opex,225434.78,221203.18,254067.53,USD
2025-03,APAC,Growth,Alpha,SMB,opex,329230.96,337079.25,347165.33,USD
2025-03,APAC,Growth,Alpha,MidMarket,opex,306373.93,313677.36,307266.34,USD
2025-03,APAC,Growth,Alpha,Enterprise,opex,204566.46,209442.97,180761.43,USD
2025-03,APAC,Growth,Beta,SMB,opex,462512.98,473538.48,434767.75,USD
2025-03,APAC,Growth,Beta,MidMarket,opex,430992.19,441266.3,358548.35,USD
2025-03,APAC,Growth,Beta,Enterprise,opex,241139.47,246887.82,243199.85,USD
2025-03,APAC,Growth,Gamma,SMB,opex,600507.95,614823.01,718575.11,USD
2025-03,APAC,Growth,Gamma,MidMarket,opex,463277.63,474321.36,464036.78,USD
2025-03,APAC,Growth,Gamma,Enterprise,opex,323924.78,331646.58,324434.49,USD
2025-03,APAC,Growth,ServicesPlus,SMB,opex,575255.95,588969.05,613963.15,USD
2025-03,APAC,Growth,ServicesPlus,MidMarket,opex,517100.73,529427.51,506086.16,USD
2025-03,APAC,Growth,ServicesPlus,Enterprise,opex,295007.84,302040.32,266992.67,USD
2025-03,APAC,Services,Alpha,SMB,opex,317140.18,300181.11,288907.49,USD
2025-03,APAC,Services,Alpha,MidMarket,opex,299219.62,283218.85,236874.87,USD
2025-03,APAC,Services,Alpha,Enterprise,opex,159028.26,150524.22,118352.63,USD
2025-03,APAC,Services,Beta,SMB,opex,270232.25,255781.58,246838.05,USD
2025-03,APAC,Services,Beta,MidMarket,opex,246357.21,233183.26,219773.28,USD
2025-03,APAC,Services,Beta,Enterprise,opex,139389.0,131935.18,113433.42,USD
2025-03,APAC,Services,Gamma,SMB,opex,261795.69,247796.17,290060.3,USD
2025-03,APAC,Services,Gamma,MidMarket,opex,234833.12,222275.42,236787.63,USD
2025-03,APAC,Services,Gamma,Enterprise,opex,156866.46,148478.03,128548.97,USD
2025-03,APAC,Services,ServicesPlus,SMB,opex,257839.41,244051.45,249571.87,USD
2025-03,APAC,Services,ServicesPlus,MidMarket,opex,224357.12,212359.63,192061.29,USD
2025-03,APAC,Services,ServicesPlus,Enterprise,opex,113568.15,107495.1,137005.41,USD
2025-08,NA,Core,Alpha,SMB,opex,405529.23,416336.92,368631.69,USD
2025-08,NA,Core,Alpha,MidMarket,opex,298706.76,306667.54,291686.51,USD
2025-08,NA,Core,Alpha,Enterprise,opex,161907.91,166222.89,203936.57,USD
2025-08,NA,Core,Beta,SMB,opex,527490.36,541548.42,557643.81,USD
2025-08,NA,Core,Beta,MidMarket,opex,418123.85,429267.2,464360.06,USD
2025-08,NA,Core,Beta,Enterprise,opex,244426.96,250941.14,256914.84,USD
2025-08,NA,Core,Gamma,SMB,opex,297150.08,305069.38,302714.07,USD
2025-08,NA,Core,Gamma,MidMarket,opex,233398.2,239618.46,264572.17,USD
2025-08,NA,Core,Gamma,Enterprise,opex,136800.66,140446.51,147314.28,USD
2025-08,NA,Core,ServicesPlus,SMB,opex,260163.01,267096.57,246713.55,USD
2025-08,NA,Core,ServicesPlus,MidMarket,opex,223861.06,229827.15,217651.68,USD
2025-08,NA,Core,ServicesPlus,Enterprise,opex,121947.81,125197.82,103920.85,USD
2025-08,NA,Growth,Alpha,SMB,opex,295885.92,302875.85,331830.06,USD
2025-08,NA,Growth,Alpha,MidMarket,opex,221707.71,226945.27,256034.13,USD
2025-08,NA,Growth,Alpha,Enterprise,opex,170118.74,174137.58,166874.14,USD
2025-08,NA,Growth,Beta,SMB,opex,805461.82,824489.83,730866.39,USD
2025-08,NA,Growth,Beta,MidMarket,opex,687653.28,703898.21,634909.92,USD
2025-08,NA,Growth,Beta,Enterprise,opex,366819.22,375484.85,398474.05,USD
2025-08,NA,Growth,Gamma,SMB,opex,798222.84,817079.83,835015.66,USD
2025-08,NA,Growth,Gamma,MidMarket,opex,618285.04,632891.23,586089.05,USD
2025-08,NA,Growth,Gamma,Enterprise,opex,353233.9,361578.6,354743.52,USD
2025-08,NA,Growth,ServicesPlus,SMB,opex,215889.7,220989.82,223270.43,USD
2025-08,NA,Growth,ServicesPlus,MidMarket,opex,169843.35,173855.68,174930.02,USD
2025-08,NA,Growth,ServicesPlus,Enterprise,opex,97197.09,99493.25,106411.82,USD
2025-08,NA,Services,Alpha,SMB,opex,195707.86,187818.75,201691.89,USD
2025-08,NA,Services,Alpha,MidMarket,opex,155693.91,149417.79,159043.98,USD
2025-08,NA,Services,Alpha,Enterprise,opex,96423.87,92536.96,95731.55,USD
2025-08,NA,Services,Beta,SMB,opex,416629.6,399834.98,386000.58,USD
2025-08,NA,Services,Beta,MidMarket,opex,356072.02,341718.52,328510.11,USD
2025-08,NA,Services,Beta,Enterprise,opex,214981.2,206315.17,183864.57,USD
2025-08,NA,Services,Gamma,SMB,opex,319587.41,306704.63,315447.34,USD
2025-08,NA,Services,Gamma,MidMarket,opex,283131.77,271718.54,312962.53,USD
2025-08,NA,Services,Gamma,Enterprise,opex,175116.23,168057.18,167148.37,USD
2025-08,NA,Services,ServicesPlus,SMB,opex,192600.48,184836.63,201565.59,USD
2025-08,NA,Services,ServicesPlus,MidMarket,opex,164462.73,157833.13,160471.03,USD
2025-08,NA,Services,ServicesPlus,Enterprise,opex,100957.38,96887.72,101920.96,USD
2025-08,EMEA,Core,Alpha,SMB,opex,393527.06,418680.65,417851.68,USD
2025-08,EMEA,Core,Alpha,MidMarket,opex,340972.28,362766.65,355352.42,USD
2025-08,EMEA,Core,Alpha,Enterprise,opex,170949.49,181876.29,223857.86,USD
2025-08,EMEA,Core,Beta,SMB,opex,272559.02,289980.53,297290.26,USD
2025-08,EMEA,Core,Beta,MidMarket,opex,214369.23,228071.34,273962.94,USD
2025-08,EMEA,Core,Beta,Enterprise,opex,127869.35,136042.54,144774.24,USD
2025-08,EMEA,Core,Gamma,SMB,opex,512040.82,544769.61,476812.6,USD
2025-08,EMEA,Core,Gamma,MidMarket,opex,360644.51,383696.3,481571.83,USD
2025-08,EMEA,Core,Gamma,Enterprise,opex,211664.14,225193.35,244755.98,USD
2025-08,EMEA,Core,ServicesPlus,SMB,opex,260767.65,277435.48,293570.0,USD
2025-08,EMEA,Core,ServicesPlus,MidMarket,opex,216106.32,229919.47,233804.61,USD
2025-08,EMEA,Core,ServicesPlus,Enterprise,opex,131408.38,139807.78,118382.87,USD
2025-08,EMEA,Growth,Alpha,SMB,opex,440075.07,460552.02,432377.21,USD
2025-08,EMEA,Growth,Alpha,MidMarket,opex,390452.87,408620.87,383451.96,USD
2025-08,EMEA,Growth,Alpha,Enterprise,opex,238719.55,249827.31,225652.27,USD
2025-08,EMEA,Growth,Beta,SMB,opex,300842.96,314841.36,346736.2,USD
2025-08,EMEA,Growth,Beta,MidMarket,opex,240641.27,251838.45,280629.88,USD
2025-08,EMEA,Growth,Beta,Enterprise,opex,141180.88,147750.11,140177.03,USD
2025-08,EMEA,Growth,Gamma,SMB,opex,767001.99,802691.05,634257.28,USD
2025-08,EMEA,Growth,Gamma,MidMarket,opex,595804.9,623528.05,540707.92,USD
2025-08,EMEA,Growth,Gamma,Enterprise,opex,323028.05,338058.74,320689.02,USD
2025-08,EMEA,Growth,ServicesPlus,SMB,opex,537940.25,562970.93,547774.48,USD
2025-08,EMEA,Growth,ServicesPlus,MidMarket,opex,483150.56,505631.84,469061.44,USD
2025-08,EMEA,Growth,ServicesPlus,Enterprise,opex,236409.01,247409.26,271775.04,USD
2025-08,EMEA,Services,Alpha,SMB,opex,303542.22,295001.51,289613.56,USD
2025-08,EMEA,Services,Alpha,MidMarket,opex,264059.72,256629.92,233407.32,USD
2025-08,EMEA,Services,Alpha,Enterprise,opex,162323.59,157756.32,135686.44,USD
2025-08,EMEA,Services,Beta,SMB,opex,358235.78,348156.17,338074.62,USD
2025-08,EMEA,Services,Beta,MidMarket,opex,307298.12,298651.73,298699.38,USD
2025-08,EMEA,Services,Beta,Enterprise,opex,199099.89,193497.86,172560.87,USD
2025-08,EMEA,Services,Gamma,SMB,opex,323209.14,314115.06,316029.09,USD
2025-08,EMEA,Services,Gamma,MidMarket,opex,223342.37,217058.22,272747.17,USD
2025-08,EMEA,Services,Gamma,Enterprise,opex,145560.44,141464.84,153155.94,USD
2025-08,EMEA,Services,ServicesPlus,SMB,opex,162214.08,157649.89,133613.4,USD
2025-08,EMEA,Services,ServicesPlus,MidMarket,opex,128045.65,124442.85,111293.78,USD
2025-08,EMEA,Services,ServicesPlus,Enterprise,opex,60971.17,59255.64,76065.37,USD
2025-08,APAC,Core,Alpha,SMB,opex,212042.03,205433.83,181234.08,USD
2025-08,APAC,Core,Alpha,MidMarket,opex,178106.78,172556.15,177340.82,USD
2025-08,APAC,Core,Alpha,Enterprise,opex,111540.31,108064.2,100540.21,USD
2025-08,APAC,Core,Beta,SMB,opex,537862.35,521100.1,564632.81,USD
2025-08,APAC,Core,Beta,MidMarket,opex,506479.55,490695.33,505326.45,USD
2025-08,APAC,Core,Beta,Enterprise,opex,312427.21,302690.54,282389.42,USD
2025-08,APAC,Core,Gamma,SMB,opex,214046.33,207375.67,250168.86,USD
2025-08,APAC,Core,Gamma,MidMarket,opex,207201.57,200744.22,216268.64,USD
2025-08,APAC,Core,Gamma,Enterprise,opex,110165.37,106732.12,158949.44,USD
2025-08,APAC,Core,ServicesPlus,SMB,opex,503611.2,487916.37,517569.69,USD
2025-08,APAC,Core,ServicesPlus,MidMarket,opex,397417.36,385032.02,396605.81,USD
2025-08,APAC,Core,ServicesPlus,Enterprise,opex,237294.64,229899.46,248077.29,USD
2025-08,APAC,Growth,Alpha,SMB,opex,366964.79,378631.13,351941.58,USD
2025-08,APAC,Growth,Alpha,MidMarket,opex,353338.78,364571.93,253496.73,USD
2025-08,APAC,Growth,Alpha,Enterprise,opex,167606.81,172935.27,157864.93,USD
2025-08,APAC,Growth,Beta,SMB,opex,446686.91,460887.74,449687.23,USD
2025-08,APAC,Growth,Beta,MidMarket,opex,443402.55,457498.96,385809.87,USD
2025-08,APAC,Growth,Beta,Enterprise,opex,243424.16,251162.97,262094.6,USD
2025-08,APAC,Growth,Gamma,SMB,opex,592788.68,611634.29,717782.24,USD
2025-08,APAC,Growth,Gamma,MidMarket,opex,438794.05,452743.95,542832.89,USD
2025-08,APAC,Growth,Gamma,Enterprise,opex,279133.57,288007.63,335335.02,USD
2025-08,APAC,Growth,ServicesPlus,SMB,opex,624279.74,644126.5,572926.08,USD
2025-08,APAC,Growth,ServicesPlus,MidMarket,opex,542844.46,560102.27,548866.26,USD
2025-08,APAC,Growth,ServicesPlus,Enterprise,opex,263054.5,271417.38,260726.02,USD
2025-08,APAC,Services,Alpha,SMB,opex,296561.21,310233.58,314063.39,USD
2025-08,APAC,Services,Alpha,MidMarket,opex,246419.75,257780.45,292328.89,USD
2025-08,APAC,Services,Alpha,Enterprise,opex,159594.95,166952.76,172681.54,USD
2025-08,APAC,Services,Beta,SMB,opex,241677.58,252819.65,245792.03,USD
2025-08,APAC,Services,Beta,MidMarket,opex,218462.3,228534.08,207637.3,USD
2025-08,APAC,Services,Beta,Enterprise,opex,111029.14,116147.92,138694.56,USD
